,location.postalCode,location.lat,location.lng,categories
25,M5H,43.647972,-79.380071,History Museum
26,M5C,43.648777125998215,-79.37956809997559,Dentist's Office
27,M5h,43.64869949375211,-79.37995433807373,Office
28,M5L,43.6478921124443,-79.380362033844,Mobile Phone Shop
29,M5K,43.6479049936132,-79.38019901302793,Office
30,M5L,43.647730926682364,-79.37918178018273,Office
31,M5H,43.647761830355265,-79.38030898347704,Office
32,M5H,43.65156872562108,-79.37926594000328,American Restaurant
33,M5H,43.64846421816443,-79.37922576886125,Spa
34,M5H,43.648445144838945,-79.38217296272063,Vegetarian / Vegan Restaurant
35,M5H,43.648185,-79.37953,Office
36,M5L,43.64809146442606,-79.37897077164418,Video Game Store
37,M5H,43.64828965381579,-79.37925326177469,Newsstand
38,M5H,43.647628469302774,-79.37999006881485,Coffee Shop
39,M5H,43.647979,-79.379694,Office
40,M5H,43.64805997685912,-79.37963266314692,Office
41,M5H,43.64773753191116,-79.37969913096782,Sushi Restaurant
42,M5K,43.64847915303601,-79.37996807465973,Toy / Game Store
43,M5L,43.647719601889015,-79.37913779148333,Office
44,M5H,43.648842,-79.379996,Restaurant
45,M5E,43.648083,-79.379524,Financial or Legal Service
46,M5L,43.64793118352901,-79.38056366447609,Bagel Shop
47,M5H,43.64809706733663,-79.37940172336631,Financial or Legal Service
48,M5L,43.648057191161584,-79.37899641874365,Food Court
49,M5L,43.647913,-79.378988,Outdoor Sculpture
50,M5L,43.648129,-79.37946,Pizza Place
51,M5L,43.64816,-79.37892,Restaurant
52,M5L,43.648265,-79.37918,Salad Place
53,M5L,43.648112548598036,-79.37906393539204,Coffee Shop
54,M5L,43.647534,-79.379636,Coffee Shop
55,M5E,43.64777410584289,-79.37918080262172,Seafood Restaurant
56,M5L,43.648007,-79.378909,Caribbean Restaurant
57,M5L,43.647593,-79.379597,Bar
58,M5H,43.64844979598772,-79.38072137149798,Office
59,M5H,43.647510018105095,-79.38134819777233,Deli / Bodega
60,M5J,43.64618383186633,-79.37907661963335,Bagel Shop
61,M5L,43.647926620476134,-79.3790828055797,Greek Restaurant
62,M5H,43.64839830745923,-79.37959967178494,Office
63,M5X,43.64751947125726,-79.3800401687622,Food Court
64,M5L,43.64859,-79.380066,Tram Station
65,M5L,43.64810942576014,-79.37999006881485,Office
66,M5L,43.64769,-79.379647,Salon / Barbershop
67,M5L,43.648124357760885,-79.37912129571566,Chinese Restaurant
68,M5E,43.64790957994322,-79.37750481069088,Miscellaneous Shop
69,M5L,43.64837257683262,-79.37949920536495,Office
71,M5H,43.64820314496306,-79.38028698939766,Office
72,M5H,43.64809294829592,-79.38005605124886,Office
74,M5L,43.6481567986177,-79.37917078300984,Video Game Store
75,M5H,43.64842,-79.379055,Food & Drink Shop
76,M5L,43.64794155561658,-79.37976462847725,Bakery
77,M5H,43.64795545920673,-79.3797206400547,Conference Room
78,M5H,43.64842601532723,-79.38015420442574,Building
79,M5L,43.64799303982678,-79.37933024188895,Camera Store
80,M5J,43.64726182345977,-79.37859982252121,Business Service
81,M5H,43.64775926554015,-79.37947320478852,Dessert Shop
82,M5H,43.64829325885852,-79.37998457027656,Bus Stop
83,M5H,43.64823867680126,-79.37977562557961,Racetrack
84,M5L,43.64833960385925,-79.37929725041926,Candy Store
86,M5H,43.647832959582814,-79.37999892750284,College Academic Building
88,M5K,43.64797142000919,-79.38048493592395,Office
89,M5L,43.64813,-79.37905,Dentist's Office
90,M5H,43.64852870245742,-79.37922477722168,Medical Center
93,M5H,43.648389,-79.379064,Other Great Outdoors
94,M5H,43.64862186140563,-79.37986850738525,Electronics Store
95,M5L,43.64803630181443,-79.3790828055797,Clothing Store
97,M5H,43.648834,-79.379561,Office
98,M5H,43.64841993069014,-79.37893984207747,Doctor's Office
99,M5K,43.647985272379834,-79.378924369812,Advertising Agency
100,M5H,43.6488564,-79.3801503,Office
101,M5H,43.64872477519558,-79.37929175183983,Sushi Restaurant
102,M5H,43.647976,-79.379225,Food Court
103,M5H,43.648583,-79.379046,Office
104,M5H,43.648336512350575,-79.38062239854047,Tech Startup
105,M5H,43.64832260858807,-79.38060590303725,Gym / Fitness Center
106,M5K,43.647914777250385,-79.38055091800534,Café
107,M5H,43.647663,-79.380226,General College & University
108,M5L,43.648239,-79.380271,Rental Car Location
109,M5H,43.64759594783361,-79.37979947833611,Sandwich Place
110,M5L,43.64803887712408,-79.37921477169357,Deli / Bodega
111,M5H,43.648256,-79.380756,Office
112,M5H,43.64796974573394,-79.37890291213989,Dentist's Office
113,M5H,43.64880150266338,-79.38066638653464,Tea Room
114,M5H,43.64845106989021,-79.37995433807373,Bus Stop
115,M5L,43.647938,-79.3792,Shoe Store
116,M5H,43.648371,-79.378917,Laundry Service
117,M5H,43.648299433272875,-79.37927525609959,Convenience Store
118,M5J,43.64773,-79.380217,Laundry Service
119,M5H,43.64885342114006,-79.37948420192551,Women's Store
120,M5X,43.648644960584775,-79.38055091800534,Building
121,M5H,43.648495,-79.378985,Salon / Barbershop
122,M5H,43.64825361003908,-79.38051792697051,Conference Room
124,M5J,43.64785803587351,-79.37919277735432,Paper / Office Supplies Store
125,M5H,43.647972,-79.379533,Event Space
126,M5L,43.64809242903433,-79.37910479994508,Gluten-free Restaurant
127,M5H,43.648361,-79.380493,Moving Target
128,M5J,43.64875876093735,-79.37929175183983,Frozen Yogurt Shop
0,M6L,43.70510997330621,-79.49315027520134,Pizza Place
1,M6L,43.705891,-79.487841,Gas Station
2,M6L,43.715413998974796,-79.49030028640821,Bakery
3,M3M,43.723763,-79.48937,Pharmacy
4,M6L,43.714068,-79.496113,Construction & Landscaping
5,M6L,43.711544,-79.497318,Playground
6,M6L,43.713167,-79.490741,Church
7,M6L,43.710541551614305,-79.48131097178066,Bus Stop
8,M6L,43.704689,-79.492054,Laundromat
9,M3M,43.721232379755506,-79.48647926251715,Travel Agency
10,M3M,43.72300968080551,-79.4867491722107,Government Building
11,M9N,43.70952946781895,-79.5060121268034,Coffee Shop
12,M6L,43.704929,-79.492927,Vegetarian / Vegan Restaurant
17,M6L,43.715564,-79.50014,Miscellaneous Shop
18,M6L,43.71235526161373,-79.48475360870361,Trail
19,M6L,43.715548,-79.48987,Deli / Bodega
28,M6L,43.70941598832857,-79.49132324050342,Elementary School
29,M6B,43.70811428643522,-79.47972911996303,Office
30,M6L,43.704813,-79.492423,Office
31,M6A,43.720198545152314,-79.48091001886847,Office
32,M6L,43.71539224098839,-79.49014796780241,Salon / Barbershop
33,M3M,43.719006,-79.498931,General Entertainment
35,M6L,43.7048831319113,-79.49274085425455,Vietnamese Restaurant
36,M6L,43.717982,-79.477756,Gym / Fitness Center
37,M3M,43.72279701065901,-79.49200136730887,Office
38,M6L,43.705058299367984,-79.49244632573384,Dim Sum Restaurant
39,M6L,43.7083013735625,-79.4845789471965,Library
40,M6L,43.704897,-79.492187,Doctor's Office
41,M6L,43.71568332654793,-79.47977855324561,Financial or Legal Service
42,M6L,43.71561750079475,-79.479767568074,Hobby Shop
43,M6L,43.70731430131511,-79.48228597640991,Fire Station
44,M6L,43.706628486936964,-79.48752277149251,Salon / Barbershop
45,M6L,43.71946280250894,-79.48075509183974,Chinese Restaurant
46,M6L,43.706735,-79.489886,Building
47,M6L,43.72046885418482,-79.48575491310227,Convenience Store
48,M6L,43.71720886230469,-79.48529815673828,Elementary School
49,M6L,43.7046142428013,-79.49248202264647,Grocery Store
50,M6A,43.719446284437616,-79.48077270582404,Laundry Service
51,M6L,43.71538724093072,-79.48000374897327,Convenience Store
52,M6L,43.706387,-79.488592,Salon / Barbershop
53,M6L,43.708280839541715,-79.48458891782082,Other Great Outdoors
54,M6L,43.70455075909067,-79.4944315993096,Salon / Barbershop
55,M6L,43.70502273087034,-79.49175695299776,Mobile Phone Shop
56,M9N,43.71816053783646,-79.5013014665419,Pharmacy
57,M6L,43.70888,-79.501224,Fast Food Restaurant
58,M6M,43.70871110869232,-79.4778780989707,Gas Station
59,M6M,43.7052145092179,-79.4943492236712,High School
60,M6L,43.72047862991943,-79.48576583551211,Salon / Barbershop
61,M6L,43.70664895203254,-79.49324538296275,Middle School
62,M6L,43.70509,-79.49256,Mediterranean Restaurant
63,M6L,43.717022,-79.486774,Bar
64,M6L,43.71786872532523,-79.49510158508134,High School
65,M6L,43.70452431495363,-79.49240382948112,Supermarket
66,M6L,43.711358353461875,-79.50334969640528,Speakeasy
67,M6L,43.711285062416955,-79.49608325958252,Bus Line
68,M6L,43.71032341785248,-79.5005464553833,Bus Line
69,M6L,43.717736567674294,-79.49332226782155,Tennis Court
70,M6L,43.71943957420115,-79.48075073571783,Latin American Restaurant
71,M6L,43.712515,-79.479395,Art Gallery
72,M6L,43.720198457518975,-79.4807617207716,Stables
73,M6L,43.7194938659668,-79.48087310791016,Cajun / Creole Restaurant
74,M6L,43.72050513831467,-79.4857236152385,Garden
75,M6L,43.713209912586855,-79.48081115349723,Arts & Entertainment
76,M6L,43.706911006175595,-79.48769330978394,Bus Line
77,M6L,43.70530817551924,-79.4888573472226,Garden
78,M6L,43.709267,-79.492135,Playground
79,M6L,43.705352163159134,-79.48853880828052,Coffee Shop
80,M6L,43.72132,-79.483917,Nightclub
81,M6L,43.72054683816685,-79.48555657099301,Karaoke Bar
82,M6L,43.707801,-79.482815,Residential Building (Apartment / Condo)
83,M6L,43.707361173580544,-79.48529843539083,Residential Building (Apartment / Condo)
84,M6L,43.706808205025425,-79.4868142851156,Residential Building (Apartment / Condo)
85,M6L,43.708771,-79.50206,Strip Club
86,M6L,43.705438,-79.488812,Residential Building (Apartment / Condo)
87,M6L,43.720472123808314,-79.48580208798514,Park
88,M6L,43.70863477208597,-79.50218556066285,Residential Building (Apartment / Condo)
89,M3M,43.723646,-79.488445,Café
90,M6M,43.708097,-79.479878,Housing Development
91,M6L,43.71650314331055,-79.48983764648438,Basketball Court
92,M6L,43.709724,-79.502288,Bus Stop
93,M6L,43.706038,-79.491398,Non-Profit
94,M6L,43.71022017931729,-79.4966172724962,High School
95,M6L,43.709175628335394,-79.47788715362549,Bank
96,M6L,43.7194579234792,-79.49603516363256,Park
97,M6M,43.7035558051089,-79.50014645694094,Trail
98,M6L,43.72047849354532,-79.48572882014841,Park
99,M6M,43.70482688933996,-79.48235937295485,Park
100,M6L,43.710211,-79.478434,Residential Building (Apartment / Condo)
101,M6M,43.708603,-79.479894,Medical Center
102,M6L,43.70715622778992,-79.48631998904877,Library
103,M6L,43.704694,-79.492548,Doctor's Office
104,M6L,43.70832782880546,-79.48469428539325,Coffee Shop
105,M6L,43.716037780014915,-79.48068482536765,Residential Building (Apartment / Condo)
106,M6L,43.70593461465202,-79.48688019105629,Athletics & Sports
107,M6L,43.70743942260742,-79.48271942138672,Recreation Center
108,M6B,43.70469283440593,-79.45934772491455,General Entertainment
109,M6L,43.720528775674154,-79.48579494625795,Post Office
110,M3M,43.722761751957314,-79.4928719413013,Pharmacy
111,M6L,43.71957015991211,-79.48075103759766,Gas Station
112,M6L,43.70586397728154,-79.48857307434082,Coffee Shop
113,M6L,43.709811568485975,-79.5025849342346,Bus Line
114,M6L,43.711994,-79.478727,Bus Station
115,M6L,43.716187513283,-79.4935309549699,Park
0,M9L,43.75735122487271,-79.56987842816119,Bank
1,M9L,43.75502620192017,-79.5671943464812,Dentist's Office
2,M9L,43.759779676155915,-79.56284909957924,Automotive Shop
3,M9L,43.75801467895508,-79.57012939453125,Shopping Mall
4,M9L,43.755033023708336,-79.56720329805408,Church
5,M9M,43.7489648500425,-79.55924354660749,Sandwich Place
6,M9L,43.754068840997654,-79.55563263461018,Auto Dealership
8,L4L,43.760943872334465,-79.56011295318602,Rental Car Location
10,M9L,43.75372117372798,-79.55785525710805,Church
11,M9L,43.7594,-79.5701,Italian Restaurant
12,M9L,43.7585736185288,-79.56949432589558,Automotive Shop
14,M9L,43.758131,-79.554854,Automotive Shop
15,M9L,43.757835,-79.564296,Automotive Shop
16,M9L,43.75981,-79.56627,Storage Facility
17,M9L,43.75895,-79.56991,Storage Facility
18,M9L,43.7584799,-79.5609693,Automotive Shop
19,M9L,43.75722130425502,-79.55375756961399,Rental Car Location
20,M9L,43.75944060423704,-79.55629348754883,Automotive Shop
21,M9M,43.7489918,-79.5609147,Beer Store
22,M9M,43.748207,-79.561,Pharmacy
23,M9L,43.753932,-79.555469,Electronics Store
28,M9L,43.75121307373047,-79.55461120605469,Office
29,M9L,43.75504783291293,-79.5672261981658,Gas Station
31,m9l,43.7622,-79.5578,Pet Service
32,M9L,43.756598125884175,-79.55989124139433,Bank
33,M9L,43.75255249409724,-79.56383686009148,Food Truck
34,M9L,43.75965757309885,-79.5628809928894,Office
45,M9L,43.75502189281767,-79.56719516551308,Automotive Shop
46,M9L,43.75505478063703,-79.56733234855284,Clothing Store
47,M9L,43.758112,-79.564701,Hardware Store
48,M9L,43.76435761766176,-79.56127414811172,Photography Lab
49,M9L,43.75089576230788,-79.5568948713363,Medical Center
50,M9M,43.7487281,-79.55927978,Optical Shop
51,L4L,43.76600090108919,-79.56732137391727,Factory
52,M9L,43.7550425265422,-79.56719521010014,Pizza Place
53,M9L,43.757819,-79.563213,Gas Station
54,M9L,43.759559150187926,-79.56210827214925,Music Store
55,M9L,43.7597878,-79.55808979999999,Rental Car Location
56,M9M,43.74887976204649,-79.56119104290337,Bank
57,M9M,43.74848607380502,-79.55991868022426,Post Office
58,M9L,43.759111986873684,-79.57134367819765,Library
59,M9L,43.76611835497425,-79.56653668403838,School
60,M9L,43.75653030273994,-79.55699365434084,Automotive Shop
61,M9L,43.762089223915325,-79.56594953403125,Automotive Shop
62,M9L,43.762068517275,-79.55876624223649,Sporting Goods Shop
63,M9L,43.75975036621094,-79.56544494628906,Automotive Shop
64,M9L,43.76022720336914,-79.56076049804688,Laundry Service
65,M9L,43.762881017792985,-79.55644369125366,Furniture / Home Store
66,M9L,43.759883345299635,-79.55804184516683,Automotive Shop
67,M9M,43.74842748032428,-79.55928209723714,Bank
68,M9L,43.74892121503048,-79.5575589105806,Electronics Store
69,M9L,43.757866,-79.559118,Auto Garage
70,M9L,43.75057792885777,-79.55505090222127,Mobile Phone Shop
71,M9L,43.754231,-79.556889,Automotive Shop
72,L4L,43.76467192792224,-79.57171112231536,Gas Station
73,M9L,43.753796,-79.558181,Cosmetics Shop
74,M9L,43.751737714787566,-79.5556216585618,Building
75,M9L,43.75968002016817,-79.55750951939879,Automotive Shop
76,L4L,43.7641190998592,-79.57442168596833,Flower Shop
77,M9L,43.75036925053747,-79.5684298054121,Other Great Outdoors
78,M9L,43.7569,-79.556637,Gas Station
79,M9L,43.75652243538356,-79.55997355785927,Gas Station
80,M9L,43.760091,-79.558353,Italian Restaurant
81,M9L,43.76154,-79.567495,Furniture / Home Store
82,M9L,43.76119475319015,-79.56877550157634,Non-Profit
83,L4L,43.762255,-79.570032,High School
84,M9L,43.756889,-79.556645,Building
85,L4L,43.765283266680534,-79.57055334677821,Furniture / Home Store
86,M9L,43.759698,-79.556639,Automotive Shop
87,M9L,43.765093,-79.565801,Warehouse
88,L4L,43.758197738835634,-79.57874525154173,Salon / Barbershop
89,M9L,43.75947583536545,-79.56678361515077,Cultural Center
90,M9L,43.754847,-79.558457,Dance Studio
91,L4L,43.760583,-79.575381,Nightclub
92,M9L,43.758155822753906,-79.57044219970703,Gym
93,L4L,43.761938,-79.573816,Mexican Restaurant
94,L4L,43.762342304611515,-79.56993329978081,Gym
95,M9M,43.74882725616831,-79.56282166163398,Pizza Place
96,L4L,43.76221733150447,-79.57008694013933,Bakery
97,M9L,43.751287133090784,-79.5546996657698,Church
98,L4L,43.760233278306124,-79.57168917410124,Bakery
99,M9L,43.75956053760962,-79.55709792517365,BBQ Joint
100,L4L,43.762350208231496,-79.57022411881121,Park
101,M9M,43.74834224433261,-79.56115890668889,Food & Drink Shop
102,M9M,43.74874379176006,-79.56071440268923,Italian Restaurant
103,M9L,43.761651,-79.562306,Hobby Shop
104,M9M,43.748722155304016,-79.56047294281534,Shopping Mall
105,M9L,43.760092,-79.57039,Art Studio
106,M9L,43.752772302541786,-79.55510795116425,Home Service
107,M9L,43.7588853572533,-79.55748326887854,Building
108,M9L,43.75642195594568,-79.56945042839034,Shopping Mall
109,M9l,43.758223,-79.557124,Automotive Shop
110,L4L,43.76223991900121,-79.5698858906457,College Academic Building
111,M9L,43.758746,-79.572159,Church
112,L4L,43.762474341095945,-79.57137641147332,Park
113,M9V,43.74820364138686,-79.57318067550659,Park
114,M9L,43.76534497618181,-79.56270933151245,Food Service
116,M9M,43.74842847381337,-79.5617515753069,Miscellaneous Shop
117,M9L,43.76039882944222,-79.56530201840837,Caribbean Restaurant
118,M9L,43.753657760484835,-79.5605497710266,Arts & Crafts Store
119,M9L,43.75370780012862,-79.56065952550148,Convention Center
120,M9L,43.75209115940825,-79.56118634513615,Elementary School
121,M9M,43.74861354278769,-79.56247045520287,Electronics Store
122,M9M,43.743971382852195,-79.56711882006702,Bakery
123,M9L,43.75369796198942,-79.56059916055669,Bakery
0,M1M,43.707779638489,-79.23723936080933,Beach
2,M1M,43.71718,-79.242209,Cemetery
3,M1M,43.714784936402964,-79.24081150762692,High School
4,M1N,43.7087522,-79.2485406,Pharmacy
5,M1E,43.7707328,-79.1841842,Medical Supply Store
6,M1N,43.7102,-79.24284,Pizza Place
7,M1N,43.70966714349165,-79.24958023951746,Pizza Place
8,M1M,43.720986,-79.238065,Auto Garage
9,M1M,43.710365,-79.24902,Filipino Restaurant
10,M1N,43.709133,-79.24842,Financial or Legal Service
11,M1M,43.711929,-79.236259,Recording Studio
12,M1N,43.70934624708688,-79.24824178218842,Clothing Store
13,M1N,43.71030018808425,-79.24919791175594,Butcher
14,M1M,43.723497,-79.234572,Funeral Home
15,M1M,43.721178971478444,-79.24317937980254,Courthouse
16,M1M,43.72100515830479,-79.23778954268072,Hardware Store
17,M1N,43.709103,-79.248385,Discount Store
18,M1M,43.7226367,-79.2354522,Ice Cream Shop
19,M1M,43.721751,-79.236301,Restaurant
20,M1M,43.7219854,-79.2357082,Restaurant
21,M1M,43.722490904836995,-79.23527706203652,Pizza Place
22,M1N,43.70960585066443,-79.24811998885082,Sandwich Place
23,M1N,43.709391,-79.24814,Grocery Store
24,M1M,43.724166,-79.232999,Dentist's Office
25,M1M,43.722716,-79.246107,Daycare
26,M1N,43.71193009069146,-79.24598220251005,Harbor / Marina
27,M1N,43.70962689416343,-79.24936860557229,Veterinarian
28,M1N,43.70964042862043,-79.24877943528007,Dentist's Office
29,M1N,43.709503,-79.249263,Veterinarian
30,M1N,43.7110179,-79.24509227,Other Great Outdoors
31,M1K,43.72590843018864,-79.24283796935735,Discount Store
32,M1M,43.722168201610884,-79.23755696268044,High School
33,M1M,43.72319856639661,-79.2351559063487,Dentist's Office
34,M1N,43.71063040761416,-79.24828937493034,Gas Station
35,M1M,43.72159699323593,-79.24352078900682,Pool
36,M1M,43.72128910603268,-79.23669787617699,Chinese Restaurant
37,M1M,43.720912,-79.237143,Miscellaneous Shop
38,M1N,43.710869,-79.250699,Office
39,M1M,43.71468032,-79.23444552,Office
40,M1M,43.72340714488239,-79.23593240145951,Doctor's Office
41,M1M,43.7252271746817,-79.23414945602417,Dentist's Office
42,M1M,43.722987,-79.229682,College Academic Building
43,M1N,43.70982450095888,-79.24854146029809,Pizza Place
44,M1M,43.76079,-79.195515,Auto Workshop
45,M1M,43.71323932479691,-79.23408508300781,Park
